PING sydney.edu.au:443 (/):
connected to 20.248.131.216:443 (226 bytes), seq=279 time=779.77 ms 
connected to 20.248.131.216:443 (226 bytes), seq=280 time=778.26 ms 
connected to 20.248.131.216:443 (226 bytes), seq=281 time=762.81 ms 
connected to 20.248.131.216:443 (226 bytes), seq=282 time=793.90 ms 
connected to 20.248.131.216:443 (226 bytes), seq=283 time=779.04 ms 
connected to 20.248.131.216:443 (226 bytes), seq=284 time=763.51 ms 
connected to 20.248.131.216:443 (226 bytes), seq=285 time=804.06 ms 
connected to 20.248.131.216:443 (226 bytes), seq=286 time=783.97 ms 
connected to 20.248.131.216:443 (226 bytes), seq=287 time=777.88 ms 
connected to 20.248.131.216:443 (226 bytes), seq=288 time=778.82 ms 
connected to 20.248.131.216:443 (226 bytes), seq=289 time=801.30 ms 
connected to 20.248.131.216:443 (226 bytes), seq=290 time=784.93 ms 
connected to 20.248.131.216:443 (226 bytes), seq=291 time=776.97 ms 
connected to 20.248.131.216:443 (226 bytes), seq=292 time=763.15 ms 
connected to 20.248.131.216:443 (226 bytes), seq=293 time=785.72 ms 
connected to 20.248.131.216:443 (226 bytes), seq=294 time=763.49 ms 
connected to 20.248.131.216:443 (226 bytes), seq=295 time=794.93 ms 
connected to 20.248.131.216:443 (226 bytes), seq=296 time=780.68 ms 
connected to 20.248.131.216:443 (226 bytes), seq=297 time=794.42 ms 
connected to 20.248.131.216:443 (226 bytes), seq=298 time=762.58 ms 
connected to 20.248.131.216:443 (226 bytes), seq=299 time=779.26 ms 
--- https://sydney.edu.au/ ping statistics ---
300 connects, 300 ok, 0.00% failed, time 535102ms
round-trip min/avg/max = 761.1/783.4/1012.2 ms
