PING www.unam.mx.cdn.cloudflare.net (104.17.118.46) 56(84) bytes of data.
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=239 ttl=55 time=30.5 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=240 ttl=55 time=30.6 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=241 ttl=55 time=30.1 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=242 ttl=55 time=92.9 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=243 ttl=55 time=31.1 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=244 ttl=55 time=31.1 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=245 ttl=55 time=30.2 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=246 ttl=55 time=30.4 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=247 ttl=55 time=30.5 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=248 ttl=55 time=30.7 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=249 ttl=55 time=30.6 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=250 ttl=55 time=30.7 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=251 ttl=55 time=57.9 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=252 ttl=55 time=30.8 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=253 ttl=55 time=30.7 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=254 ttl=55 time=31.0 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=255 ttl=55 time=30.5 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=256 ttl=55 time=30.7 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=257 ttl=55 time=31.2 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=258 ttl=55 time=31.1 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=259 ttl=55 time=30.1 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=260 ttl=55 time=30.0 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=261 ttl=55 time=30.1 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=262 ttl=55 time=30.8 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=263 ttl=55 time=30.5 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=264 ttl=55 time=42.1 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=265 ttl=55 time=31.1 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=266 ttl=55 time=30.7 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=267 ttl=55 time=34.7 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=268 ttl=55 time=30.7 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=269 ttl=55 time=31.1 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=270 ttl=55 time=29.6 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=271 ttl=55 time=30.3 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=272 ttl=55 time=28.8 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=273 ttl=55 time=31.2 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=274 ttl=55 time=30.7 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=275 ttl=55 time=48.0 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=276 ttl=55 time=30.7 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=277 ttl=55 time=30.4 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=278 ttl=55 time=30.4 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=279 ttl=55 time=29.9 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=280 ttl=55 time=30.2 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=281 ttl=55 time=30.7 ms
